usage_id,customer_id,date,data_used_gb,calls_minutes,sms_sent,roaming,network_type
USG03447,CUS0030,2023-12-27,17.64,541,31,0,3G
USG03448,CUS0249,2023-12-19,7.16,72,60,0,4G
USG03449,CUS0195,2023-06-13,1.18,22,32,0,4G
USG03450,CUS0229,2023-06-14,1.34,130,69,0,5G
USG03451,CUS0123,2023-09-05,0.55,86,3,0,4G
USG03452,CUS0310,2023-09-03,15.2,405,57,0,4G
USG03453,CUS0125,2023-10-02,14.24,517,13,0,4G
USG03454,CUS0472,2023-11-11,19.29,435,16,0,4G
USG03455,CUS0063,2023-06-04,1.34,74,10,0,4G
USG03456,CUS0466,2023-08-19,63.98,5004,39,0,5G
USG03457,CUS0486,2023-06-09,6.01,171,30,0,3G
USG03458,CUS0209,2023-12-31,2.61,14,21,1,4G
USG03459,CUS0296,2023-06-07,4.67,242,17,0,4G
USG03460,CUS0080,2023-04-25,2.35,241,50,0,4G
USG03461,CUS0303,2023-12-10,16.83,545,40,1,4G
USG03462,CUS0036,2023-10-26,1.88,102,43,0,5G
USG03463,CUS0176,2023-08-03,60.93,5066,8,1,4G
USG03464,CUS0478,2023-03-31,17.8,593,55,0,3G
USG03465,CUS0080,2023-11-19,3.1,189,17,0,4G
USG03466,CUS0421,2023-05-03,6.8,105,57,0,5G
USG03467,CUS0468,2023-06-15,10.25,215,52,0,3G
USG03468,CUS0390,2023-12-24,18.51,492,61,0,3G
USG03469,CUS0080,2023-06-12,7.86,172,18,0,4G
USG03470,CUS0322,2023-12-04,3.94,207,48,0,4G
USG03471,CUS0100,2023-11-01,18.2,510,3,0,5G
USG03472,CUS0041,2023-04-28,4.75,96,42,0,4G
USG03473,CUS0440,2023-04-05,17.78,504,16,0,5G
USG03474,CUS0367,2023-09-10,0.92,64,66,0,4G
USG03475,CUS0113,2023-08-19,6.24,184,40,1,4G
USG03476,CUS0442,2023-09-06,0.29,147,35,0,4G
USG03477,CUS0261,2023-08-08,5.88,216,13,0,3G
USG03478,CUS0190,2023-03-06,61.49,5110,22,0,4G
USG03479,CUS0186,2023-11-21,19.09,426,36,0,4G
USG03480,CUS0174,2023-06-08,18.76,408,64,0,4G
USG03481,CUS0003,2023-03-21,22.28,393,40,0,4G
USG03482,CUS0159,2023-11-12,1.16,50,40,0,3G
USG03483,CUS0316,2023-12-30,60.31,4993,37,0,4G
USG03484,CUS0045,2023-12-08,59.4,5018,18,0,4G
USG03485,CUS0316,2023-08-26,61.95,5125,32,0,3G
USG03486,CUS0456,2023-12-23,59.57,5085,7,0,4G
USG03487,CUS0226,2023-07-20,0.41,33,20,0,4G
USG03488,CUS0473,2023-06-02,0.17,47,55,0,4G
USG03489,CUS0482,2023-09-04,16.45,491,54,0,4G
USG03490,CUS0017,2023-10-21,1.76,78,28,0,4G
USG03491,CUS0086,2023-07-08,59.09,4976,23,0,4G
USG03492,CUS0391,2023-04-16,57.49,4861,20,0,4G
USG03493,CUS0368,2023-10-17,60.53,4968,52,1,4G
USG03494,CUS0003,2023-11-01,20.39,507,24,0,5G
USG03495,CUS0171,2023-12-24,6.96,121,26,0,3G
USG03496,CUS0239,2023-10-05,4.39,112,42,0,4G
USG03497,CUS0223,2023-11-09,59.24,5031,30,0,4G
USG03498,CUS0257,2023-04-24,60.22,5021,13,0,4G
USG03499,CUS0058,2023-02-02,0.17,49,59,0,3G
USG03500,CUS0189,2023-01-16,1.73,184,56,0,4G
USG03501,CUS0334,2023-12-12,18.39,426,25,1,3G
USG03502,CUS0147,2023-06-07,0.26,38,38,0,4G
USG03503,CUS0319,2023-03-08,1.93,62,25,0,4G
USG03504,CUS0161,2023-06-13,58.77,4925,34,0,5G
USG03505,CUS0487,2023-07-11,59.05,4867,32,0,4G
USG03506,CUS0069,2023-07-10,59.67,4902,43,0,5G
USG03507,CUS0222,2023-02-25,17.5,524,5,1,4G
USG03508,CUS0029,2023-04-27,4.97,173,43,0,5G
USG03509,CUS0163,2023-03-22,0.75,126,34,0,4G
USG03510,CUS0023,2023-02-08,59.59,5083,9,0,4G
USG03511,CUS0091,2023-12-12,2.75,27,36,0,4G
USG03512,CUS0332,2023-12-12,1.1,73,28,0,4G
USG03513,CUS0240,2023-01-25,17.66,593,53,0,3G
USG03514,CUS0458,2023-12-19,0.63,24,13,0,5G
USG03515,CUS0102,2023-07-02,62.14,5002,15,0,4G
USG03516,CUS0073,2023-11-02,58.68,5081,32,0,4G
USG03517,CUS0043,2023-02-17,0.07,151,37,0,3G
USG03518,CUS0219,2023-04-17,3.24,75,36,0,5G
USG03519,CUS0149,2023-09-10,4.54,124,66,0,3G
USG03520,CUS0272,2023-04-05,9.94,258,39,0,5G
USG03521,CUS0389,2023-12-30,2.37,6,6,0,4G
USG03522,CUS0201,2023-04-06,60.26,5010,49,0,5G
USG03523,CUS0092,2023-06-01,61.7,5030,43,0,4G
USG03524,CUS0164,2023-02-16,6.58,230,8,0,4G
USG03525,CUS0131,2023-08-26,10.05,188,3,0,4G
USG03526,CUS0373,2023-02-04,6.64,255,18,1,3G
USG03527,CUS0491,2023-07-05,1.74,28,60,0,3G
USG03528,CUS0099,2023-10-05,6.55,115,39,0,4G
USG03529,CUS0399,2023-08-29,61.05,5008,19,0,4G
USG03530,CUS0286,2023-07-21,57.27,4999,1,0,3G
USG03531,CUS0423,2023-12-25,4.36,157,52,0,4G
USG03532,CUS0431,2023-06-28,61.86,4896,50,0,4G
USG03533,CUS0006,2023-03-30,1.94,165,32,0,3G
USG03534,CUS0208,2023-10-12,61.85,5012,51,0,5G
USG03535,CUS0474,2023-05-14,0.68,55,48,1,3G
USG03536,CUS0231,2023-06-04,0.37,0,32,0,3G
USG03537,CUS0264,2023-02-25,3.0,138,10,0,4G
USG03538,CUS0118,2023-01-24,3.62,107,44,1,4G
USG03539,CUS0356,2023-06-02,22.46,515,23,0,4G
USG03540,CUS0033,2023-06-17,1.37,51,25,0,3G
USG03541,CUS0285,2023-11-06,2.61,9,11,0,4G
USG03542,CUS0168,2023-03-26,1.24,40,53,0,5G
USG03543,CUS0342,2023-04-28,18.94,466,53,0,4G
USG03544,CUS0050,2023-02-06,1.17,131,26,0,4G
USG03545,CUS0120,2023-12-28,5.02,179,10,0,3G
USG03546,CUS0121,2023-06-18,3.95,85,33,0,4G
USG03547,CUS0273,2023-05-28,0.61,43,6,0,5G
USG03548,CUS0343,2023-05-25,17.45,481,9,0,4G
USG03549,CUS0134,2023-08-04,2.37,58,16,0,3G
USG03550,CUS0375,2023-05-15,59.21,5003,52,0,3G
USG03551,CUS0190,2023-10-11,60.95,4985,23,0,4G
USG03552,CUS0048,2023-06-03,59.04,5057,37,0,5G
USG03553,CUS0002,2023-10-05,5.01,231,46,1,4G
USG03554,CUS0147,2023-07-31,1.02,63,34,1,4G
USG03555,CUS0017,2023-04-07,1.42,74,23,0,3G
USG03556,CUS0014,2023-11-09,5.04,86,36,0,4G
USG03557,CUS0308,2023-09-01,0.5,71,31,0,3G
USG03558,CUS0345,2023-06-09,2.64,72,24,0,5G
USG03559,CUS0296,2023-07-28,7.53,118,0,0,4G
USG03560,CUS0045,2023-04-13,63.06,4915,36,0,3G
USG03561,CUS0385,2023-06-19,9.59,123,54,0,4G
USG03562,CUS0151,2023-06-17,17.65,486,4,0,4G
USG03563,CUS0192,2023-10-22,3.2,24,46,0,4G
USG03564,CUS0104,2023-02-15,16.35,510,33,0,3G
USG03565,CUS0242,2023-08-10,4.55,112,7,0,4G
USG03566,CUS0067,2023-08-27,2.56,25,17,0,4G
USG03567,CUS0040,2023-11-01,0.22,90,0,0,5G
USG03568,CUS0398,2023-09-27,5.11,87,31,0,3G
USG03569,CUS0174,2023-01-25,17.52,432,25,0,4G
USG03570,CUS0006,2023-08-25,5.65,130,32,0,3G
USG03571,CUS0470,2023-09-25,4.15,60,31,0,3G
USG03572,CUS0084,2023-07-16,3.07,46,25,0,4G
USG03573,CUS0027,2023-02-10,0.58,9,15,0,4G
USG03574,CUS0177,2023-04-24,60.32,4858,20,0,4G
USG03575,CUS0121,2023-12-19,2.12,119,58,1,4G
USG03576,CUS0357,2023-02-24,2.91,108,27,0,3G
USG03577,CUS0280,2023-06-05,14.48,455,31,0,4G
USG03578,CUS0180,2023-11-26,59.41,4887,43,0,4G
USG03579,CUS0371,2023-06-10,58.13,4998,4,0,5G
USG03580,CUS0416,2023-09-21,59.76,5048,47,0,4G
USG03581,CUS0396,2023-09-20,19.66,527,11,0,4G
USG03582,CUS0280,2023-05-23,15.15,580,4,0,4G
USG03583,CUS0164,2023-04-17,4.11,190,31,0,4G
USG03584,CUS0435,2023-01-05,3.1,1,50,0,5G
USG03585,CUS0116,2023-05-11,23.63,462,28,0,4G
USG03586,CUS0168,2023-12-25,0.55,18,20,0,3G
USG03587,CUS0417,2023-02-14,2.01,83,34,0,4G
USG03588,CUS0268,2023-10-22,7.6,91,38,0,4G
USG03589,CUS0093,2023-05-31,0.55,93,37,0,3G
USG03590,CUS0419,2023-09-04,2.22,149,4,0,4G
USG03591,CUS0201,2023-01-07,59.39,5059,70,0,4G
USG03592,CUS0079,2023-12-25,2.71,89,40,0,4G
USG03593,CUS0404,2023-03-13,59.57,4888,46,0,4G
USG03594,CUS0470,2023-01-22,2.27,61,36,0,5G
USG03595,CUS0329,2023-12-30,18.95,508,50,0,4G
USG03596,CUS0341,2023-03-21,5.95,218,23,0,4G
USG03597,CUS0046,2023-02-12,5.29,88,14,0,4G
USG03598,CUS0454,2023-11-10,13.11,426,25,0,4G
USG03599,CUS0048,2023-08-15,61.82,4948,23,1,3G
USG03600,CUS0276,2023-11-16,59.66,4996,8,0,3G
USG03601,CUS0204,2023-11-21,4.95,275,48,0,4G
USG03602,CUS0213,2023-10-15,0.69,41,49,0,3G
USG03603,CUS0021,2023-08-18,1.4,95,33,0,4G
USG03604,CUS0042,2023-11-01,0.22,64,7,0,3G
USG03605,CUS0052,2023-09-21,0.49,49,19,0,4G
USG03606,CUS0352,2023-06-27,2.75,74,31,1,4G
USG03607,CUS0158,2023-07-17,5.1,102,33,0,4G
USG03608,CUS0432,2023-01-20,2.1,118,5,0,5G
USG03609,CUS0308,2023-02-26,1.18,12,21,0,4G
USG03610,CUS0489,2023-02-20,57.59,5131,43,0,4G
USG03611,CUS0031,2023-07-19,6.11,179,1,0,3G
USG03612,CUS0017,2023-05-13,0.38,43,29,0,3G
USG03613,CUS0129,2023-06-08,57.35,4979,63,0,4G
USG03614,CUS0472,2023-07-17,19.93,524,42,0,5G
USG03615,CUS0407,2023-07-01,6.97,92,19,0,4G
USG03616,CUS0192,2023-05-22,1.43,67,30,0,5G
USG03617,CUS0227,2023-07-30,56.27,4972,28,0,4G
USG03618,CUS0311,2023-01-12,5.28,17,6,1,4G
USG03619,CUS0016,2023-01-04,57.52,5069,25,0,4G
USG03620,CUS0038,2023-01-26,1.62,65,5,0,5G
USG03621,CUS0206,2023-04-27,0.81,87,9,0,3G
USG03622,CUS0241,2023-08-20,57.93,4895,12,0,3G
USG03623,CUS0472,2023-01-07,19.38,516,48,0,4G
USG03624,CUS0294,2023-04-26,0.48,204,4,0,3G
USG03625,CUS0203,2023-03-02,15.89,362,37,0,4G
USG03626,CUS0487,2023-02-11,60.32,5120,18,0,3G
USG03627,CUS0305,2023-04-20,17.0,294,17,0,4G
USG03628,CUS0236,2023-10-09,1.67,10,38,0,3G
USG03629,CUS0328,2023-10-21,0.44,72,31,0,4G
USG03630,CUS0450,2023-03-07,14.43,530,50,0,4G
USG03631,CUS0289,2023-07-06,0.6,70,40,0,4G
USG03632,CUS0497,2023-05-24,5.32,185,64,0,4G
USG03633,CUS0420,2023-04-06,1.67,48,20,0,3G
USG03634,CUS0046,2023-06-29,5.8,123,20,0,5G
USG03635,CUS0452,2023-06-18,1.88,22,34,0,3G
USG03636,CUS0425,2023-09-24,13.73,546,16,0,4G
USG03637,CUS0447,2023-06-05,16.55,560,44,0,3G
USG03638,CUS0126,2023-04-18,61.16,5032,33,0,4G
USG03639,CUS0034,2023-08-04,57.97,5031,37,0,4G
USG03640,CUS0065,2023-03-23,2.93,46,24,1,4G
USG03641,CUS0165,2023-07-03,0.94,109,14,0,4G
USG03642,CUS0463,2023-12-19,18.97,469,6,0,5G
USG03643,CUS0293,2023-07-31,59.4,4911,22,0,4G
USG03644,CUS0355,2023-10-15,59.81,4944,21,0,4G
USG03645,CUS0119,2023-06-26,18.13,495,5,0,5G
USG03646,CUS0156,2023-07-17,18.13,453,11,0,4G
USG03647,CUS0057,2023-03-26,5.39,122,44,0,3G
USG03648,CUS0373,2023-08-29,6.2,117,70,1,4G
USG03649,CUS0382,2023-01-31,62.31,4871,0,1,4G
USG03650,CUS0406,2023-01-01,57.81,5064,6,0,4G
USG03651,CUS0375,2023-03-03,59.76,4978,52,0,5G
USG03652,CUS0456,2023-10-30,59.1,5023,25,0,4G
USG03653,CUS0088,2023-12-20,3.13,58,44,0,4G
USG03654,CUS0458,2023-10-19,0.05,20,49,0,5G
USG03655,CUS0379,2023-07-23,4.31,22,39,0,5G
USG03656,CUS0391,2023-01-19,58.01,5089,7,0,4G
USG03657,CUS0307,2023-12-30,18.87,526,14,0,5G
USG03658,CUS0097,2023-02-22,3.7,142,49,0,3G
USG03659,CUS0103,2023-02-15,15.23,474,23,0,3G
USG03660,CUS0181,2023-08-27,59.6,4928,18,0,5G
USG03661,CUS0125,2023-06-26,17.9,455,44,0,4G
USG03662,CUS0325,2023-03-10,62.2,5069,27,0,3G
USG03663,CUS0454,2023-12-05,17.0,542,49,0,3G
USG03664,CUS0047,2023-03-29,58.92,4995,24,0,3G
USG03665,CUS0108,2023-02-12,2.07,2,16,0,3G
USG03666,CUS0190,2023-02-11,61.12,5053,33,0,3G
USG03667,CUS0284,2023-10-02,19.64,495,4,0,4G
USG03668,CUS0165,2023-04-23,1.29,0,4,0,4G
USG03669,CUS0371,2023-04-07,62.13,4994,27,0,4G
USG03670,CUS0001,2023-01-24,7.07,151,19,0,5G
USG03671,CUS0166,2023-08-22,0.32,58,42,0,3G
USG03672,CUS0249,2023-01-30,7.32,217,17,0,4G
USG03673,CUS0491,2023-12-25,3.78,190,32,0,4G
USG03674,CUS0384,2023-11-10,1.54,61,55,0,4G
USG03675,CUS0399,2023-08-12,57.46,5065,19,0,4G
USG03676,CUS0145,2023-08-22,60.12,5025,43,0,4G
USG03677,CUS0217,2023-11-28,0.27,58,53,0,4G
USG03678,CUS0195,2023-02-18,2.36,138,25,0,4G
USG03679,CUS0279,2023-02-27,3.29,22,28,0,4G
USG03680,CUS0171,2023-04-04,5.89,55,2,0,5G
USG03681,CUS0093,2023-04-30,0.35,29,24,0,5G
USG03682,CUS0101,2023-03-03,2.93,59,34,0,5G
USG03683,CUS0230,2023-11-24,5.46,57,36,0,4G
USG03684,CUS0066,2023-12-21,5.36,169,66,0,5G
USG03685,CUS0097,2023-12-04,5.96,270,18,0,4G
USG03686,CUS0237,2023-03-19,0.59,1,32,0,3G
USG03687,CUS0496,2023-11-16,1.82,163,38,0,5G
USG03688,CUS0052,2023-11-13,2.06,49,44,0,4G
USG03689,CUS0309,2023-02-19,3.14,62,35,0,4G
USG03690,CUS0449,2023-11-07,58.97,4986,58,0,4G
USG03691,CUS0447,2023-04-17,15.66,566,45,0,4G
USG03692,CUS0141,2023-10-28,14.9,402,18,0,3G
USG03693,CUS0255,2023-05-29,6.7,125,43,0,4G
USG03694,CUS0047,2023-04-13,59.57,4917,39,0,3G
USG03695,CUS0312,2023-06-09,7.51,133,24,0,4G
USG03696,CUS0118,2023-03-07,2.19,76,62,0,4G
USG03697,CUS0039,2023-07-14,60.13,4915,2,0,4G
USG03698,CUS0216,2023-05-09,0.41,48,18,0,4G
USG03699,CUS0346,2023-09-12,15.58,505,5,0,5G
USG03700,CUS0101,2023-12-16,2.41,119,59,0,3G
USG03701,CUS0206,2023-01-04,1.32,133,37,0,4G
USG03702,CUS0039,2023-07-03,61.2,5029,44,0,3G
USG03703,CUS0103,2023-09-30,18.9,512,28,0,4G
USG03704,CUS0111,2023-06-14,16.76,564,27,0,4G
USG03705,CUS0425,2023-09-04,17.29,552,39,1,4G
USG03706,CUS0183,2023-05-28,5.76,148,7,0,3G
USG03707,CUS0255,2023-09-15,3.72,126,35,0,4G
USG03708,CUS0186,2023-06-12,18.73,425,19,0,5G
USG03709,CUS0265,2023-08-27,60.37,5049,14,0,4G
USG03710,CUS0253,2023-12-11,58.22,4920,27,0,3G
USG03711,CUS0199,2023-09-12,6.52,206,24,0,4G
USG03712,CUS0104,2023-02-06,19.79,502,33,0,5G
USG03713,CUS0210,2023-06-02,0.71,160,25,1,4G
USG03714,CUS0092,2023-11-26,62.34,5037,23,0,3G
USG03715,CUS0278,2023-01-29,4.77,193,17,0,4G
USG03716,CUS0050,2023-08-23,1.03,19,13,0,4G
USG03717,CUS0472,2023-06-03,16.58,584,30,0,4G
USG03718,CUS0169,2023-07-07,20.15,523,26,0,4G
USG03719,CUS0125,2023-12-05,17.22,435,35,0,3G
USG03720,CUS0024,2023-05-17,60.0,4998,27,0,5G
USG03721,CUS0115,2023-05-16,2.78,25,4,0,4G
USG03722,CUS0395,2023-04-23,16.7,392,33,1,3G
USG03723,CUS0192,2023-08-19,4.84,30,48,0,4G
USG03724,CUS0283,2023-05-05,4.46,13,39,0,5G
USG03725,CUS0389,2023-08-29,3.15,153,37,0,4G
USG03726,CUS0073,2023-10-30,58.58,4964,10,0,4G
USG03727,CUS0195,2023-08-11,1.38,97,41,0,3G
USG03728,CUS0153,2023-07-06,4.93,182,4,0,4G
USG03729,CUS0462,2023-11-20,5.81,226,27,0,4G
USG03730,CUS0398,2023-08-01,5.14,222,56,0,3G
USG03731,CUS0047,2023-07-05,60.1,4876,43,0,4G
USG03732,CUS0197,2023-07-31,9.67,98,75,0,3G
USG03733,CUS0332,2023-06-26,0.08,125,49,0,3G
USG03734,CUS0403,2023-06-03,19.63,455,46,0,4G
USG03735,CUS0413,2023-01-29,2.17,30,29,0,4G
USG03736,CUS0354,2023-05-25,1.97,6,15,0,4G
USG03737,CUS0187,2023-08-21,14.49,607,35,0,4G
USG03738,CUS0055,2023-07-30,58.71,5017,30,0,3G
USG03739,CUS0052,2023-01-07,3.79,2,53,0,3G
USG03740,CUS0214,2023-08-18,57.18,4993,40,0,4G
USG03741,CUS0453,2023-06-11,5.58,210,33,0,4G
USG03742,CUS0367,2023-10-03,0.52,2,56,0,3G
USG03743,CUS0294,2023-07-15,1.83,41,1,0,3G
USG03744,CUS0392,2023-07-26,3.19,94,42,1,4G
USG03745,CUS0479,2023-03-01,2.92,9,71,0,4G
USG03746,CUS0084,2023-11-10,2.24,69,35,0,4G
USG03747,CUS0010,2023-03-19,0.22,120,33,0,4G
USG03748,CUS0248,2023-07-06,1.97,64,3,0,5G
USG03749,CUS0264,2023-12-06,7.63,237,26,0,4G
USG03750,CUS0318,2023-08-12,59.55,4997,20,0,3G
USG03751,CUS0282,2023-06-27,15.82,436,56,0,4G
USG03752,CUS0280,2023-01-12,16.94,547,0,0,5G
USG03753,CUS0455,2023-09-08,19.2,576,24,0,3G
USG03754,CUS0454,2023-08-29,20.14,520,79,0,5G
USG03755,CUS0143,2023-01-21,17.66,489,10,0,5G
USG03756,CUS0493,2023-12-09,5.89,196,16,0,4G
USG03757,CUS0220,2023-03-04,20.77,470,35,0,5G
USG03758,CUS0130,2023-03-26,20.8,469,34,0,4G
USG03759,CUS0368,2023-09-19,59.61,4957,42,0,4G
USG03760,CUS0071,2023-09-30,55.83,4940,28,0,4G
USG03761,CUS0206,2023-03-30,2.46,12,4,0,4G
USG03762,CUS0179,2023-06-07,3.88,67,42,0,4G
USG03763,CUS0351,2023-12-26,60.36,5070,37,0,4G
USG03764,CUS0015,2023-09-23,3.5,152,50,0,4G
USG03765,CUS0329,2023-05-05,14.84,467,32,0,4G
USG03766,CUS0256,2023-02-23,1.9,25,34,0,3G
USG03767,CUS0283,2023-03-13,1.4,142,14,0,4G
USG03768,CUS0462,2023-02-28,6.01,88,52,1,4G
USG03769,CUS0446,2023-04-13,1.44,67,40,0,3G
USG03770,CUS0208,2023-05-26,63.64,4981,35,0,4G
USG03771,CUS0295,2023-09-23,1.75,32,0,0,3G
USG03772,CUS0284,2023-07-01,19.7,508,46,0,3G
USG03773,CUS0260,2023-03-30,1.8,49,26,0,4G
USG03774,CUS0008,2023-04-14,60.49,4980,22,0,3G
USG03775,CUS0260,2023-07-26,4.38,124,30,1,5G
USG03776,CUS0081,2023-07-14,5.1,32,49,0,4G
USG03777,CUS0047,2023-05-08,62.24,4987,64,0,3G
USG03778,CUS0217,2023-11-25,1.51,30,20,0,4G
USG03779,CUS0123,2023-01-30,3.56,53,16,0,4G
USG03780,CUS0268,2023-05-15,5.83,110,52,0,4G
USG03781,CUS0400,2023-05-13,16.56,457,38,0,4G
USG03782,CUS0086,2023-05-17,59.15,5016,33,0,4G
USG03783,CUS0026,2023-05-20,0.89,25,11,0,4G
USG03784,CUS0399,2023-04-29,60.3,4982,40,0,3G
USG03785,CUS0106,2023-12-16,1.0,26,23,0,3G
USG03786,CUS0101,2023-06-23,2.32,154,3,0,5G
USG03787,CUS0171,2023-11-22,6.9,142,14,0,4G
USG03788,CUS0361,2023-08-28,58.99,5046,38,1,4G
USG03789,CUS0125,2023-07-20,18.28,397,49,0,5G
USG03790,CUS0230,2023-01-04,4.62,184,39,0,4G
USG03791,CUS0465,2023-05-25,2.7,51,0,0,3G
USG03792,CUS0008,2023-03-08,58.01,5036,52,0,4G
USG03793,CUS0087,2023-04-11,18.48,487,15,0,4G
USG03794,CUS0137,2023-02-22,4.75,58,13,0,3G
USG03795,CUS0035,2023-11-06,1.82,92,21,0,4G
USG03796,CUS0193,2023-11-29,59.08,4908,39,0,4G
USG03797,CUS0325,2023-08-09,58.53,5035,32,0,4G
USG03798,CUS0185,2023-12-23,18.37,460,38,0,4G
USG03799,CUS0205,2023-02-01,3.7,158,59,0,3G
USG03800,CUS0273,2023-07-16,4.97,33,39,0,4G
USG03801,CUS0302,2023-07-18,0.68,8,45,0,4G
USG03802,CUS0067,2023-08-03,1.97,64,12,0,4G
USG03803,CUS0197,2023-01-31,8.65,167,78,0,4G
USG03804,CUS0299,2023-03-17,62.44,5011,4,0,4G
USG03805,CUS0449,2023-12-21,55.23,5012,23,1,4G
USG03806,CUS0017,2023-05-08,2.53,20,31,0,4G
USG03807,CUS0173,2023-06-03,0.46,83,37,0,4G
USG03808,CUS0320,2023-08-27,1.06,60,51,0,3G
USG03809,CUS0343,2023-10-13,18.77,574,14,0,4G
USG03810,CUS0182,2023-10-21,1.59,13,6,0,4G
USG03811,CUS0173,2023-06-22,5.05,68,47,0,4G
USG03812,CUS0398,2023-05-23,9.05,164,11,0,5G
USG03813,CUS0075,2023-11-26,2.69,102,46,0,4G
USG03814,CUS0329,2023-07-07,15.82,527,41,0,5G
USG03815,CUS0389,2023-03-17,2.03,17,53,0,4G
USG03816,CUS0274,2023-07-10,58.0,5028,1,0,4G
USG03817,CUS0047,2023-08-26,58.22,5047,9,0,4G
USG03818,CUS0427,2023-04-20,1.33,52,26,1,4G
USG03819,CUS0281,2023-02-18,3.7,169,40,0,5G
USG03820,CUS0400,2023-09-19,18.39,598,18,1,5G
USG03821,CUS0144,2023-04-03,8.53,141,2,0,4G
USG03822,CUS0165,2023-05-07,2.06,65,9,0,4G
USG03823,CUS0115,2023-06-26,2.37,43,22,0,5G
USG03824,CUS0285,2023-06-28,1.87,41,46,0,4G
USG03825,CUS0479,2023-10-20,1.89,28,49,0,5G
USG03826,CUS0108,2023-06-22,2.49,20,8,0,5G
USG03827,CUS0313,2023-11-12,16.35,538,63,1,5G
USG03828,CUS0173,2023-12-25,0.33,44,9,0,3G
USG03829,CUS0390,2023-01-26,19.94,499,37,0,4G
USG03830,CUS0044,2023-02-28,58.52,5066,38,0,5G
USG03831,CUS0485,2023-07-14,2.39,8,16,0,4G
USG03832,CUS0031,2023-11-28,6.57,162,52,0,4G
USG03833,CUS0218,2023-03-22,8.21,70,8,0,4G
USG03834,CUS0344,2023-01-27,4.07,31,19,0,3G
USG03835,CUS0048,2023-06-15,61.23,5003,29,0,4G
USG03836,CUS0151,2023-02-16,18.77,477,26,0,4G
USG03837,CUS0326,2023-06-28,59.0,5014,18,0,4G
USG03838,CUS0390,2023-04-06,20.81,523,27,0,4G
USG03839,CUS0165,2023-04-20,2.45,47,45,0,4G
USG03840,CUS0438,2023-04-27,2.89,18,52,0,3G
USG03841,CUS0054,2023-01-06,61.91,4976,79,0,4G
USG03842,CUS0197,2023-05-23,3.45,211,24,0,5G
USG03843,CUS0162,2023-10-22,17.86,552,50,0,4G
USG03844,CUS0075,2023-12-29,3.42,21,51,0,5G
USG03845,CUS0268,2023-12-09,4.71,140,33,0,5G
USG03846,CUS0221,2023-06-02,57.29,5066,26,0,4G
USG03847,CUS0423,2023-04-09,3.82,112,4,0,4G
USG03848,CUS0129,2023-01-13,57.7,5021,39,0,3G
USG03849,CUS0019,2023-11-15,3.17,167,46,0,3G
USG03850,CUS0011,2023-04-26,1.24,192,35,0,4G
USG03851,CUS0109,2023-03-14,19.35,554,34,0,5G
USG03852,CUS0175,2023-01-11,2.52,74,73,0,4G
USG03853,CUS0152,2023-11-10,4.78,93,26,1,4G
USG03854,CUS0214,2023-07-08,65.07,4880,26,0,4G
USG03855,CUS0035,2023-05-07,0.41,55,38,0,4G
USG03856,CUS0092,2023-01-27,58.16,5074,70,0,4G
USG03857,CUS0439,2023-05-21,5.13,203,12,0,3G
USG03858,CUS0480,2023-04-13,15.92,546,45,0,3G
USG03859,CUS0242,2023-05-10,0.35,98,58,0,3G
USG03860,CUS0383,2023-04-28,4.91,57,36,0,4G
USG03861,CUS0309,2023-02-13,3.93,60,42,0,5G
USG03862,CUS0211,2023-06-17,58.97,5016,25,0,4G
USG03863,CUS0295,2023-06-13,1.01,73,29,0,4G
USG03864,CUS0304,2023-03-21,1.58,31,7,0,4G
USG03865,CUS0122,2023-12-30,0.68,58,22,0,3G
USG03866,CUS0433,2023-07-09,0.63,10,21,0,4G
USG03867,CUS0323,2023-10-29,0.55,53,43,0,3G
USG03868,CUS0332,2023-02-08,1.21,38,12,0,3G
USG03869,CUS0240,2023-02-23,16.21,505,49,0,4G
USG03870,CUS0371,2023-08-29,54.51,4953,15,0,4G
USG03871,CUS0498,2023-05-11,6.15,16,40,0,4G
USG03872,CUS0294,2023-01-11,4.79,30,26,0,4G
USG03873,CUS0038,2023-12-15,0.45,41,13,0,3G
USG03874,CUS0452,2023-04-11,2.02,26,15,0,5G
USG03875,CUS0389,2023-07-11,4.71,30,48,0,3G
USG03876,CUS0408,2023-10-02,5.57,144,16,0,4G
USG03877,CUS0101,2023-10-22,0.83,64,8,0,4G
USG03878,CUS0127,2023-02-03,19.07,372,12,0,4G
USG03879,CUS0113,2023-11-04,3.29,130,41,0,3G
USG03880,CUS0411,2023-04-06,58.44,5013,25,0,4G
USG03881,CUS0455,2023-07-18,20.45,388,5,0,3G
USG03882,CUS0301,2023-09-04,17.33,379,31,0,4G
USG03883,CUS0416,2023-01-21,60.21,4940,12,0,5G
USG03884,CUS0161,2023-05-19,60.35,5019,23,0,4G
USG03885,CUS0015,2023-01-11,7.03,105,33,0,4G
USG03886,CUS0134,2023-04-01,3.86,115,9,0,5G
USG03887,CUS0191,2023-09-22,1.16,22,32,0,5G
USG03888,CUS0130,2023-09-09,18.75,422,4,0,4G
USG03889,CUS0351,2023-07-09,60.22,4854,46,0,4G
USG03890,CUS0026,2023-06-06,1.56,5,47,0,5G
USG03891,CUS0222,2023-05-17,17.79,455,72,0,4G
USG03892,CUS0293,2023-03-10,59.82,5000,35,0,4G
USG03893,CUS0166,2023-07-09,0.26,59,19,0,4G
